holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
912828ZS2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.5% 05/31/2027,912828ZS2,US912828ZS21,,54000,PA,USD,52217.09,0.70,Long,DBT,UST,US,N,2,N,N,N
912828ZV5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.5% 06/30/2027,912828ZV5,US912828ZV59,,57000,PA,USD,54954.82,0.73,Long,DBT,UST,US,N,2,N,N,N
91282CAD3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.375% 07/31/2027,91282CAD3,US91282CAD39,,63000,PA,USD,60443.09,0.81,Long,DBT,UST,US,N,2,N,N,N
91282CAH4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.5% 08/31/2027,91282CAH4,US91282CAH43,,57000,PA,USD,54596.43,0.73,Long,DBT,UST,US,N,2,N,N,N
91282CAL5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.375% 09/30/2027,91282CAL5,US91282CAL54,,63000,PA,USD,60056.72,0.80,Long,DBT,UST,US,N,2,N,N,N
91282CAU5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.5% 10/31/2027,91282CAU5,US91282CAU53,,63000,PA,USD,59953.36,0.80,Long,DBT,UST,US,N,2,N,N,N
91282CAY7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.625% 11/30/2027,91282CAY7,US91282CAY75,,84000,PA,USD,79836.09,1.06,Long,DBT,UST,US,N,2,N,N,N
91282CBB6,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.625% 12/31/2027,91282CBB6,US91282CBB63,,87000,PA,USD,82435.9,1.10,Long,DBT,UST,US,N,2,N,N,N
91282CBJ9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.75% 01/31/2028,91282CBJ9,US91282CBJ99,,90000,PA,USD,85183.59,1.14,Long,DBT,UST,US,N,2,N,N,N
91282CBP5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.125% 02/29/2028,91282CBP5,US91282CBP59,,90000,PA,USD,85492.97,1.14,Long,DBT,UST,US,N,2,N,N,N
91282CBS9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.25% 03/31/2028,91282CBS9,US91282CBS98,,87000,PA,USD,82610.92,1.10,Long,DBT,UST,US,N,2,N,N,N
91282CBZ3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.25% 04/30/2028,91282CBZ3,US91282CBZ32,,90000,PA,USD,85259.18,1.14,Long,DBT,UST,US,N,2,N,N,N
91282CCE9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.25% 05/31/2028,91282CCE9,US91282CCE93,,90000,PA,USD,85042.97,1.13,Long,DBT,UST,US,N,2,N,N,N
91282CCH2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.25% 06/30/2028,91282CCH2,US91282CCH25,,87000,PA,USD,82007.7,1.09,Long,DBT,UST,US,N,2,N,N,N
91282CCR0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1% 07/31/2028,91282CCR0,US91282CCR07,,90000,PA,USD,84183.4,1.12,Long,DBT,UST,US,N,2,N,N,N
91282CCV1,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.125% 08/31/2028,91282CCV1,US91282CCV19,,90000,PA,USD,84186.91,1.12,Long,DBT,UST,US,N,2,N,N,N
91282CCY5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.25% 09/30/2028,91282CCY5,US91282CCY57,,90000,PA,USD,84215.04,1.12,Long,DBT,UST,US,N,2,N,N,N
91282CDF5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.375% 10/31/2028,91282CDF5,US91282CDF59,,87000,PA,USD,81445.25,1.09,Long,DBT,UST,US,N,2,N,N,N
91282CDL2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.5% 11/30/2028,91282CDL2,US91282CDL28,,87000,PA,USD,81516.62,1.09,Long,DBT,UST,US,N,2,N,N,N
91282CDP3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.375% 12/31/2028,91282CDP3,US91282CDP32,,87000,PA,USD,81085.02,1.08,Long,DBT,UST,US,N,2,N,N,N
91282CDW8,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.75% 01/31/2029,91282CDW8,US91282CDW82,,84000,PA,USD,78855,1.05,Long,DBT,UST,US,N,2,N,N,N
91282CEB3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.875% 02/28/2029,91282CEB3,US91282CEB37,,84000,PA,USD,78981.33,1.05,Long,DBT,UST,US,N,2,N,N,N
91282CEE7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 2.375% 03/31/2029,91282CEE7,US91282CEE75,,63000,PA,USD,59938.59,0.80,Long,DBT,UST,US,N,2,N,N,N
91282CEM9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 2.875% 04/30/2029,91282CEM9,US91282CEM91,,60000,PA,USD,57802.73,0.77,Long,DBT,UST,US,N,2,N,N,N
91282CET4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 2.625% 05/31/2027,91282CET4,US91282CET45,,63000,PA,USD,62136.96,0.83,Long,DBT,UST,US,N,2,N,N,N
91282CEW7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.25% 06/30/2027,91282CEW7,US91282CEW73,,63000,PA,USD,62447.55,0.83,Long,DBT,UST,US,N,2,N,N,N
91282CFB2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 2.75% 07/31/2027,91282CFB2,US91282CFB28,,63000,PA,USD,62035.31,0.83,Long,DBT,UST,US,N,2,N,N,N
91282CFH9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.125% 08/31/2027,91282CFH9,US91282CFH97,,63000,PA,USD,62233.42,0.83,Long,DBT,UST,US,N,2,N,N,N
91282CFM8,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.125% 09/30/2027,91282CFM8,US91282CFM82,,63000,PA,USD,62945.86,0.84,Long,DBT,UST,US,N,2,N,N,N
91282CFU0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.125% 10/31/2027,91282CFU0,US91282CFU09,,60000,PA,USD,59922.66,0.80,Long,DBT,UST,US,N,2,N,N,N
91282CFZ9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 11/30/2027,91282CFZ9,US91282CFZ95,,60000,PA,USD,59723.44,0.80,Long,DBT,UST,US,N,2,N,N,N
91282CGC9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 12/31/2027,91282CGC9,US91282CGC91,,63000,PA,USD,62675.16,0.84,Long,DBT,UST,US,N,2,N,N,N
91282CGH8,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 01/31/2028,91282CGH8,US91282CGH88,,104000,PA,USD,102825.94,1.37,Long,DBT,UST,US,N,2,N,N,N
91282CGP0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4% 02/29/2028,91282CGP0,US91282CGP05,,60000,PA,USD,59775,0.80,Long,DBT,UST,US,N,2,N,N,N
91282CGT2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.625% 03/31/2028,91282CGT2,US91282CGT27,,63000,PA,USD,62345.39,0.83,Long,DBT,UST,US,N,2,N,N,N
91282CHA2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 04/30/2028,91282CHA2,US91282CHA27,,63000,PA,USD,62175.59,0.83,Long,DBT,UST,US,N,2,N,N,N
91282CHE4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.625% 05/31/2028,91282CHE4,US91282CHE49,,60000,PA,USD,59319.14,0.79,Long,DBT,UST,US,N,2,N,N,N
91282CHK0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4% 06/30/2028,91282CHK0,US91282CHK09,,63000,PA,USD,62712.07,0.84,Long,DBT,UST,US,N,2,N,N,N
91282CHQ7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.125% 07/31/2028,91282CHQ7,US91282CHQ78,,63000,PA,USD,62851.11,0.84,Long,DBT,UST,US,N,2,N,N,N
91282CHX2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.375% 08/31/2028,91282CHX2,US91282CHX20,,63000,PA,USD,63163.65,0.84,Long,DBT,UST,US,N,2,N,N,N
91282CJA0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.625% 09/30/2028,91282CJA0,US91282CJA09,,84000,PA,USD,84675.94,1.13,Long,DBT,UST,US,N,2,N,N,N
91282CJF9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.875% 10/31/2028,91282CJF9,US91282CJF95,,84000,PA,USD,85148.44,1.14,Long,DBT,UST,US,N,2,N,N,N
91282CJN2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.375% 11/30/2028,91282CJN2,US91282CJN20,,87000,PA,USD,87244.69,1.16,Long,DBT,UST,US,N,2,N,N,N
91282CJR3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 12/31/2028,91282CJR3,US91282CJR34,,79000,PA,USD,78057.25,1.04,Long,DBT,UST,US,N,2,N,N,N
91282CJW2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4% 01/31/2029,91282CJW2,US91282CJW29,,90000,PA,USD,89430.47,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CKD2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.25% 02/28/2029,91282CKD2,US91282CKD29,,93000,PA,USD,93007.27,1.24,Long,DBT,UST,US,N,2,N,N,N
91282CKG5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.125% 03/31/2029,91282CKG5,US91282CKG59,,93000,PA,USD,92693.03,1.24,Long,DBT,UST,US,N,2,N,N,N
91282CKP5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.625% 04/30/2029,91282CKP5,US91282CKP58,,99000,PA,USD,99974.53,1.33,Long,DBT,UST,US,N,2,N,N,N
91282CKV2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.625% 06/15/2027,91282CKV2,US91282CKV27,,90000,PA,USD,90428.11,1.21,Long,DBT,UST,US,N,2,N,N,N
91282CKZ3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.375% 07/15/2027,91282CKZ3,US91282CKZ31,,87000,PA,USD,87200.24,1.16,Long,DBT,UST,US,N,2,N,N,N
91282CLG4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 08/15/2027,91282CLG4,US91282CLG41,,87000,PA,USD,86585.39,1.15,Long,DBT,UST,US,N,2,N,N,N
91282CLL3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 09/15/2027,91282CLL3,US91282CLL36,,90000,PA,USD,89131.64,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CLQ2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 10/15/2027,91282CLQ2,US91282CLQ23,,87000,PA,USD,86638.07,1.16,Long,DBT,UST,US,N,2,N,N,N
91282CLX7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.125% 11/15/2027,91282CLX7,US91282CLX73,,87000,PA,USD,86892.95,1.16,Long,DBT,UST,US,N,2,N,N,N
91282CMB4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4% 12/15/2027,91282CMB4,US91282CMB45,,90000,PA,USD,89718.75,1.20,Long,DBT,UST,US,N,2,N,N,N
91282CMF5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.25% 01/15/2028,91282CMF5,US91282CMF58,,90000,PA,USD,90021.09,1.20,Long,DBT,UST,US,N,2,N,N,N
91282CMN8,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.25% 02/15/2028,91282CMN8,US91282CMN82,,87000,PA,USD,87023.79,1.16,Long,DBT,UST,US,N,2,N,N,N
91282CMS7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 03/15/2028,91282CMS7,US91282CMS79,,90000,PA,USD,89465.63,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CMW8,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 04/15/2028,91282CMW8,US91282CMW81,,90000,PA,USD,89240.63,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CND9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 05/15/2028,91282CND9,US91282CND91,,90000,PA,USD,89201.95,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CNE7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 05/31/2027,91282CNE7,US91282CNE74,,90000,PA,USD,89791.97,1.20,Long,DBT,UST,US,N,2,N,N,N
91282CNH0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 06/15/2028,91282CNH0,US91282CNH06,,90000,PA,USD,89383.01,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CNL1,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 06/30/2027,91282CNL1,US91282CNL18,,103000,PA,USD,102593.72,1.37,Long,DBT,UST,US,N,2,N,N,N
91282CNM9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 07/15/2028,91282CNM9,US91282CNM90,,90000,PA,USD,89335.55,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CNP2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 07/31/2027,91282CNP2,US91282CNP22,,105000,PA,USD,104667.77,1.40,Long,DBT,UST,US,N,2,N,N,N
91282CNU1,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.625% 08/15/2028,91282CNU1,US91282CNU17,,79000,PA,USD,78000.16,1.04,Long,DBT,UST,US,N,2,N,N,N
91282CNV9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.625% 08/31/2027,91282CNV9,US91282CNV99,,93000,PA,USD,92400.59,1.23,Long,DBT,UST,US,N,2,N,N,N
91282CNY3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 09/15/2028,91282CNY3,US91282CNY39,,90000,PA,USD,88338.87,1.18,Long,DBT,UST,US,N,2,N,N,N
91282CPB1,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 09/30/2027,91282CPB1,US91282CPB18,,103000,PA,USD,102124.9,1.36,Long,DBT,UST,US,N,2,N,N,N
91282CPC9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 10/15/2028,91282CPC9,US91282CPC90,,90000,PA,USD,88512.89,1.18,Long,DBT,UST,US,N,2,N,N,N
91282CPE5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 10/31/2027,91282CPE5,US91282CPE56,,114000,PA,USD,112926.8,1.51,Long,DBT,UST,US,N,2,N,N,N
91282CPK1,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 11/15/2028,91282CPK1,US91282CPK17,,79000,PA,USD,77657.62,1.04,Long,DBT,UST,US,N,2,N,N,N
91282CPL9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 11/30/2027,91282CPL9,US91282CPL99,,103000,PA,USD,101796.99,1.36,Long,DBT,UST,US,N,2,N,N,N
91282CPP0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 12/15/2028,91282CPP0,US91282CPP04,,90000,PA,USD,88425,1.18,Long,DBT,UST,US,N,2,N,N,N
91282CPS4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 12/31/2027,91282CPS4,US91282CPS43,,114000,PA,USD,112575,1.50,Long,DBT,UST,US,N,2,N,N,N
91282CPT2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 01/15/2029,91282CPT2,US91282CPT26,,90000,PA,USD,88365.23,1.18,Long,DBT,UST,US,N,2,N,N,N
91282CQA2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 02/15/2029,91282CQA2,US91282CQA26,,90000,PA,USD,88323.05,1.18,Long,DBT,UST,US,N,2,N,N,N
91282CQB0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 02/29/2028,91282CQB0,US91282CQB09,,114000,PA,USD,112432.5,1.50,Long,DBT,UST,US,N,2,N,N,N
91282CQE4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 03/15/2029,91282CQE4,US91282CQE48,,90000,PA,USD,88287.89,1.18,Long,DBT,UST,US,N,2,N,N,N
91282CQH7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 03/31/2028,91282CQH7,US91282CQH78,,103000,PA,USD,102372.34,1.37,Long,DBT,UST,US,N,2,N,N,N
91282CQJ3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 04/15/2029,91282CQJ3,US91282CQJ35,,90000,PA,USD,89117.58,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CQL8,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 04/30/2028,91282CQL8,US91282CQL80,,89000,PA,USD,88238.63,1.18,Long,DBT,UST,US,N,2,N,N,N
91282CQR5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 05/15/2029,91282CQR5,US91282CQR50,,90000,PA,USD,89096.48,1.19,Long,DBT,UST,US,N,2,N,N,N
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,1874.94,NS,USD,1874.94,0.03,Long,STIV,RF,US,N,1,N,N,N
