holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
CRSP,CRISPR Therapeutics AG,506700O6IRRIQLT3W370,CRISPR Therapeutics AG,N/A,CH0334081137,CRSP,517,NS,USD,28104.12,1.82,Long,EC,CORP,CH,N,1,N,N,N
CSTL,Castle Biosciences Inc,2549007M2Q4HLR1XD252,Castle Biosciences Inc,14843C105,US14843C1053,CSTL,462,NS,USD,9794.4,0.64,Long,EC,CORP,US,N,1,N,N,N
DTIL,Precision BioSciences Inc,549300I5QGRS3BLHZH41,Precision BioSciences Inc,74019P207,US74019P2074,DTIL,825,NS,USD,5841,0.38,Long,EC,CORP,US,N,1,N,N,N
EDIT,Editas Medicine Inc,5299000AON4Q9NT2JE42,Editas Medicine Inc,28106W103,US28106W1036,EDIT,2574,NS,USD,7207.2,0.47,Long,EC,CORP,US,N,1,N,N,N
FDMT,4D Molecular Therapeutics Inc,N/A,4D Molecular Therapeutics Inc,35104E100,US35104E1001,FDMT,1045,NS,USD,10888.9,0.71,Long,EC,CORP,US,N,1,N,N,N
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,20316.41,NS,USD,20316.41,1.32,Long,STIV,RF,US,N,1,N,N,N
FLGT,Fulgent Genetics Inc,549300CL6P01M68QJ404,Fulgent Genetics Inc,359664109,US3596641098,FLGT,517,NS,USD,9223.28,0.60,Long,EC,CORP,US,N,1,N,N,N
GENB,Generate Biomedicines Inc,N/A,Generate Biomedicines Inc,370920100,US3709201004,GENB,924,NS,USD,14682.36,0.95,Long,EC,CORP,US,N,1,N,N,N
GH,Guardant Health Inc,254900M8C3E5VC8BR186,Guardant Health Inc,40131M109,US40131M1099,GH,429,NS,USD,55268.07,3.59,Long,EC,CORP,US,N,1,N,N,N
GMAB,Genmab A/S,529900MTJPDPE4MHJ122,Genmab A/S,372303206,US3723032062,GMAB,1672,NS,USD,42819.92,2.78,Long,EC,CORP,DK,N,1,N,N,N
GRAL,GRAIL Inc,2549009XSNESW3VE8024,GRAIL Inc,384747101,US3847471014,GRAL,330,NS,USD,20493,1.33,Long,EC,CORP,US,N,1,N,N,N
IDYA,Ideaya Biosciences Inc,549300ULW08F62IJML11,Ideaya Biosciences Inc,45166A102,US45166A1025,IDYA,682,NS,USD,23344.86,1.51,Long,EC,CORP,US,N,1,N,N,N
ILMN,Illumina Inc,SQ95QG8SR5Q56LSNF682,Illumina Inc,452327109,US4523271090,ILMN,363,NS,USD,58580.94,3.80,Long,EC,CORP,US,N,1,N,N,N
INCY,Incyte Corp,549300Z4WN6JVZ3T4680,Incyte Corp,45337C102,US45337C1027,INCY,462,NS,USD,47890.92,3.11,Long,EC,CORP,US,N,1,N,N,N
IONS,Ionis Pharmaceuticals Inc,549300SI4ZGLG0BLUZ92,Ionis Pharmaceuticals Inc,462222100,US4622221004,IONS,528,NS,USD,40069.92,2.60,Long,EC,CORP,US,N,1,N,N,N
IOVA,Iovance Biotherapeutics Inc,2549002L8WT2ACU5Q878,Iovance Biotherapeutics Inc,462260100,US4622601007,IOVA,4477,NS,USD,18176.62,1.18,Long,EC,CORP,US,N,1,N,N,N
KRYS,Krystal Biotech Inc,549300YONUY68210OE41,Krystal Biotech Inc,501147102,US5011471027,KRYS,110,NS,USD,37777.3,2.45,Long,EC,CORP,US,N,1,N,N,N
LAB,STANDARD BIOTOOLS INC,549300GX8Y96GSB6YP89,STANDARD BIOTOOLS INC,34385P108,US34385P1084,LAB,8547,NS,USD,6615.38,0.43,Long,EC,CORP,US,N,1,N,N,N
MRNA,Moderna Inc,549300EI6OKH5K5Q2G38,Moderna Inc,60770K107,US60770K1079,MRNA,913,NS,USD,54181.99,3.52,Long,EC,CORP,US,N,1,N,N,N
MYGN,Myriad Genetics Inc,52990044IHUOUMETT163,Myriad Genetics Inc,62855J104,US62855J1043,MYGN,1925,NS,USD,8662.5,0.56,Long,EC,CORP,US,N,1,N,N,N
NEO,NeoGenomics Inc,254900KXWYZIKXNFT521,NeoGenomics Inc,64049M209,US64049M2098,NEO,1606,NS,USD,17987.2,1.17,Long,EC,CORP,US,N,1,N,N,N
NRIX,Nurix Therapeutics Inc,N/A,Nurix Therapeutics Inc,67080M103,US67080M1036,NRIX,990,NS,USD,18463.5,1.20,Long,EC,CORP,US,N,1,N,N,N
NTLA,Intellia Therapeutics Inc,5493002T5BCPE5DZC723,Intellia Therapeutics Inc,45826J105,US45826J1051,NTLA,1177,NS,USD,18537.75,1.20,Long,EC,CORP,US,N,1,N,N,N
NUVL,Nuvalent Inc,529900RZ62O2T6LNQS60,Nuvalent Inc,670703107,US6707031075,NUVL,264,NS,USD,32582.88,2.11,Long,EC,CORP,US,N,1,N,N,N
PACB,Pacific Biosciences of Califor,529900F1BWRE1M0KZN89,Pacific Biosciences of California Inc,69404D108,US69404D1081,PACB,5852,NS,USD,7724.64,0.50,Long,EC,CORP,US,N,1,N,N,N
PRME,Prime Medicine Inc,N/A,Prime Medicine Inc,74168J101,US74168J1016,PRME,2387,NS,USD,8044.19,0.52,Long,EC,CORP,US,N,1,N,N,N
PSNL,Personalis Inc,549300EZ2NYFK7H0US48,Personalis Inc,71535D106,US71535D1063,PSNL,1562,NS,USD,15885.54,1.03,Long,EC,CORP,US,N,1,N,N,N
QGEN,QIAGEN NV,54930036WK3GMCN17Z57,QIAGEN NV,N/A,NL0015002SN0,QGEN,858,NS,USD,31128.24,2.02,Long,EC,CORP,NL,N,1,N,N,N
QURE,uniQure NV,724500RPCTZLFYJZ3S98,uniQure NV,N/A,NL0010696654,QURE,748,NS,USD,33203.72,2.15,Long,EC,CORP,NL,N,1,N,N,N
RARE,Ultragenyx Pharmaceutical Inc,529900EV44GVDN1DCX77,Ultragenyx Pharmaceutical Inc,90400D108,US90400D1081,RARE,748,NS,USD,21714.44,1.41,Long,EC,CORP,US,N,1,N,N,N
RCKT,Rocket Pharmaceuticals Inc,549300R7VV82YUIN4Y93,Rocket Pharmaceuticals Inc,77313F106,US77313F1066,RCKT,2343,NS,USD,8106.78,0.53,Long,EC,CORP,US,N,1,N,N,N
RLAY,Relay Therapeutics Inc,N/A,Relay Therapeutics Inc,75943R102,US75943R1023,RLAY,1111,NS,USD,19198.08,1.25,Long,EC,CORP,US,N,1,N,N,N
RVMD,Revolution Medicines Inc,549300JU3X0LBCQ65892,Revolution Medicines Inc,76155X100,US76155X1000,RVMD,341,NS,USD,56541.21,3.67,Long,EC,CORP,US,N,1,N,N,N
RXRX,Recursion Pharmaceuticals Inc,N/A,Recursion Pharmaceuticals Inc,75629V104,US75629V1044,RXRX,4664,NS,USD,14831.52,0.96,Long,EC,CORP,US,N,1,N,N,N
SDGR,Schrodinger Inc/United States,984500044BAE4791E559,Schrodinger Inc/United States,80810D103,US80810D1037,SDGR,1001,NS,USD,15245.23,0.99,Long,EC,CORP,US,N,1,N,N,N
SLDB,Solid Biosciences Inc,N/A,Solid Biosciences Inc,83422E204,US83422E2046,SLDB,1397,NS,USD,11595.1,0.75,Long,EC,CORP,US,N,1,N,N,N
SOPH,Sophia Genetics SA,506700H1GPU9GGM8W895,Sophia Genetics SA,N/A,CH1125843347,SOPH,1551,NS,USD,8282.34,0.54,Long,EC,CORP,CH,N,1,N,N,N
SRPT,Sarepta Therapeutics Inc,549300IKDPIED8J8IG21,Sarepta Therapeutics Inc,803607100,US8036071004,SRPT,924,NS,USD,16308.6,1.06,Long,EC,CORP,US,N,1,N,N,N
TECH,Bio-Techne Corp,54930073RLKQ51TILZ35,Bio-Techne Corp,09073M104,US09073M1045,TECH,605,NS,USD,33644.05,2.18,Long,EC,CORP,US,N,1,N,N,N
TEM,Tempus AI Inc,2549009LA0KWRAGQBX50,Tempus AI Inc,88023B103,US88023B1035,TEM,517,NS,USD,24738.45,1.60,Long,EC,CORP,US,N,1,N,N,N
TMO,Thermo Fisher Scientific Inc,HCHV7422L5HDJZCRFL38,Thermo Fisher Scientific Inc,883556102,US8835561023,TMO,264,NS,USD,122498.64,7.95,Long,EC,CORP,US,N,1,N,N,N
TWST,Twist Bioscience Corp,549300T23BL59LCOH584,Twist Bioscience Corp,90184D100,US90184D1000,TWST,341,NS,USD,29042.97,1.88,Long,EC,CORP,US,N,1,N,N,N
TXG,10X Genomics Inc,5493003Z6741WNLG7H43,10X Genomics Inc,88025U109,US88025U1097,TXG,891,NS,USD,29349.54,1.90,Long,EC,CORP,US,N,1,N,N,N
VCYT,Veracyte Inc,529900ESWZRHXOW27Z37,Veracyte Inc,92337F107,US92337F1075,VCYT,583,NS,USD,31009.77,2.01,Long,EC,CORP,US,N,1,N,N,N
VRTX,Vertex Pharmaceuticals Inc,54930015RAQRRZ5ZGJ91,Vertex Pharmaceuticals Inc,92532F100,US92532F1003,VRTX,231,NS,USD,107828.49,7.00,Long,EC,CORP,US,N,1,N,N,N
WGS,GeneDx Holdings Corp,N/A,GeneDx Holdings Corp,81663L200,US81663L2007,WGS,220,NS,USD,12192.4,0.79,Long,EC,CORP,US,N,1,N,N,N
