holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
EFX,Equifax Inc,5493004MCF8JDC86VS77,Equifax Inc,294429105,US2944291051,EFX,204,NS,USD,31311.96,2.25,Long,EC,CORP,US,N,1,N,N,N
ETOR,Etoro Group Ltd,213800XPRPJK2X5QRG86,Etoro Group Ltd,N/A,VGG320891077,ETOR,324,NS,USD,12427.02,0.89,Long,EC,CORP,IL,N,1,N,N,N
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,7884.83,NS,USD,7884.83,0.57,Long,STIV,RF,US,N,1,N,N,N
FICO,Fair Isaac Corp,RI6HET5SJUEY30V1PS26,Fair Isaac Corp,303250104,US3032501047,FICO,36,NS,USD,39270.6,2.83,Long,EC,CORP,US,N,1,N,N,N
FIS,Fidelity National Information ,6WQI0GK1PRFVBA061U48,Fidelity National Information Services Inc,31620M106,US31620M1062,FIS,792,NS,USD,29874.24,2.15,Long,EC,CORP,US,N,1,N,N,N
FISV,Fiserv Inc,GI7UBEJLXYLGR2C7GV83,Fiserv Inc,337738108,US3377381088,FISV,624,NS,USD,29440.32,2.12,Long,EC,CORP,US,N,1,N,N,N
FLYW,Flywire Corp,54930055DSV7NNY4VY66,Flywire Corp,302492103,US3024921039,FLYW,792,NS,USD,12220.56,0.88,Long,EC,CORP,US,N,1,N,N,N
FOUR,Shift4 Payments Inc,N/A,Shift4 Payments Inc,82452J109,US82452J1097,FOUR,312,NS,USD,12033.84,0.87,Long,EC,CORP,US,N,1,N,N,N
GDOT,Green Dot Corp,N/A,Green Dot Corp,39304D102,US39304D1028,GDOT,648,NS,USD,8372.16,0.60,Long,EC,CORP,US,N,1,N,N,N
GLBE,Global-e Online Ltd,N/A,Global-e Online Ltd,N/A,IL0011741688,GLBE,528,NS,USD,16637.28,1.20,Long,EC,CORP,IL,N,1,N,N,N
GPN,Global Payments Inc,549300NOMHGVQBX6S778,Global Payments Inc,37940X102,US37940X1028,GPN,444,NS,USD,28899.96,2.08,Long,EC,CORP,US,N,1,N,N,N
HOOD,Robinhood Markets Inc,213800FS5AO3YWIE6F63,Robinhood Markets Inc,770700102,US7707001027,HOOD,600,NS,USD,63426,4.56,Long,EC,CORP,US,N,1,N,N,N
INTR,Inter & Co Inc,N/A,Inter & Co Inc,N/A,KYG4R20B1074,INTR,1752,NS,USD,9443.28,0.68,Long,EC,CORP,BR,N,1,N,N,N
INTU,Intuit Inc,VI90HBPH7XSFMB9E4M29,Intuit Inc,461202103,US4612021034,INTU,168,NS,USD,43305.36,3.12,Long,EC,CORP,US,N,1,N,N,N
JKHY,Jack Henry & Associates Inc,529900X1QS8C54W0JB21,Jack Henry & Associates Inc,426281101,US4262811015,JKHY,180,NS,USD,22215.6,1.60,Long,EC,CORP,US,N,1,N,N,N
KSPI,Kaspi.KZ JSC,2549003YU6FARG8OAZ13,Kaspi.KZ JSC,48581R205,US48581R2058,KSPI,336,NS,USD,28496.16,2.05,Long,EC,CORP,KZ,N,1,N,N,N
LPRO,Open Lending Corp,N/A,Open Lending Corp,68373J104,US68373J1043,LPRO,2328,NS,USD,7286.64,0.52,Long,EC,CORP,US,N,1,N,N,N
MA,Mastercard Inc,AR5L2ODV9HN37376R084,Mastercard Inc,57636Q104,US57636Q1040,MA,228,NS,USD,110372.52,7.94,Long,EC,CORP,US,N,1,N,N,N
MELI,MercadoLibre Inc,549300DKPDN9M5S8GB14,MercadoLibre Inc,58733R102,US58733R1023,MELI,36,NS,USD,57220.2,4.12,Long,EC,CORP,UY,N,1,N,N,N
MIAX,Miami International Holdings I,254900TREUDBWGLAP788,Miami International Holdings Inc,59356Q108,US59356Q1085,MIAX,336,NS,USD,12314.4,0.89,Long,EC,CORP,US,N,1,N,N,N
MQ,Marqeta Inc,254900UZARK0FMZGZE18,Marqeta Inc,57142B104,US57142B1044,MQ,2700,NS,USD,10152,0.73,Long,EC,CORP,US,N,1,N,N,N
NCNO,nCino Inc,549300WVRR2WR3L6MZ46,nCino Inc,63947X101,US63947X1019,NCNO,660,NS,USD,9629.4,0.69,Long,EC,CORP,US,N,1,N,N,N
NRDS,NerdWallet Inc,254900FJ2Y4SH71DJ379,NerdWallet Inc,64082B102,US64082B1026,NRDS,564,NS,USD,4669.92,0.34,Long,EC,CORP,US,N,1,N,N,N
NU,NU Holdings Ltd/Cayman Islands,5493002DG1RHWK9W2X27,NU Holdings Ltd/Cayman Islands,N/A,KYG6683N1034,NU,3396,NS,USD,43434.84,3.13,Long,EC,CORP,BR,N,1,N,N,N
OPRT,Oportun Financial Corp,549300351Y4J4FKIOR78,Oportun Financial Corp,68376D104,US68376D1046,OPRT,816,NS,USD,4406.4,0.32,Long,EC,CORP,US,N,1,N,N,N
OSPN,OneSpan Inc,984500E502E6DC354D26,OneSpan Inc,68287N100,US68287N1000,OSPN,564,NS,USD,7512.48,0.54,Long,EC,CORP,US,N,1,N,N,N
PAGS,Pagseguro Digital Ltd,391200VY4YW47I4HGH62,Pagseguro Digital Ltd,N/A,KYG687071012,PAGS,1224,NS,USD,10783.44,0.78,Long,EC,CORP,BR,N,1,N,N,N
PAYO,Payoneer Global Inc,984500491C64C70FF033,Payoneer Global Inc,70451X104,US70451X1046,PAYO,2148,NS,USD,15078.96,1.09,Long,EC,CORP,US,N,1,N,N,N
PGY,Pagaya Technologies Ltd,N/A,Pagaya Technologies Ltd,N/A,IL0011858912,PGY,648,NS,USD,9778.32,0.70,Long,EC,CORP,US,N,1,N,N,N
PSFE,Paysafe Ltd,2138003K6PVDCI5TBN11,Paysafe Ltd,N/A,BMG6964L2062,PSFE,552,NS,USD,3687.36,0.27,Long,EC,CORP,GB,N,1,N,N,N
PYPL,PayPal Holdings Inc,5493005X2GO78EFZ3E94,PayPal Holdings Inc,70450Y103,US70450Y1038,PYPL,900,NS,USD,38106,2.74,Long,EC,CORP,US,N,1,N,N,N
QTWO,Q2 Holdings Inc,549300M9RKR9DZXWS696,Q2 Holdings Inc,74736L109,US74736L1098,QTWO,300,NS,USD,12627,0.91,Long,EC,CORP,US,N,1,N,N,N
RELY,Remitly Global Inc,N/A,Remitly Global Inc,75960P104,US75960P1049,RELY,708,NS,USD,14627.28,1.05,Long,EC,CORP,US,N,1,N,N,N
RKT,Rocket Cos Inc,N/A,Rocket Cos Inc,77311W101,US77311W1018,RKT,1824,NS,USD,24332.16,1.75,Long,EC,CORP,US,N,1,N,N,N
RPAY,Repay Holdings Corp,2549006EJ42T73ZKUI98,Repay Holdings Corp,76029L100,US76029L1008,RPAY,1296,NS,USD,4121.28,0.30,Long,EC,CORP,US,N,1,N,N,N
RSKD,Riskified Ltd,894500GU19M0O0BYWM49,Riskified Ltd,N/A,IL0011786493,RSKD,1224,NS,USD,5948.64,0.43,Long,EC,CORP,IL,N,1,N,N,N
SE,Sea Ltd,529900OM6JLLW44YKI15,Sea Ltd,81141R100,US81141R1005,SE,564,NS,USD,50218.56,3.61,Long,EC,CORP,SG,N,1,N,N,N
SOFI,SoFi Technologies Inc,549300SW81JCMVZDDY09,SoFi Technologies Inc,83406F102,US83406F1021,SOFI,1812,NS,USD,30985.2,2.23,Long,EC,CORP,US,N,1,N,N,N
STNE,StoneCo Ltd,549300O1A9LEF0XZCR35,StoneCo Ltd,N/A,KYG851581069,STNE,1320,NS,USD,14176.8,1.02,Long,EC,CORP,BR,N,1,N,N,N
TOST,Toast Inc,549300TN1PZNLCD4I551,Toast Inc,888787108,US8887871080,TOST,972,NS,USD,23580.72,1.70,Long,EC,CORP,US,N,1,N,N,N
TREE,LendingTree Inc,549300ISY5YHUJZTON08,LendingTree Inc,52603B107,US52603B1070,TREE,132,NS,USD,4843.08,0.35,Long,EC,CORP,US,N,1,N,N,N
UPST,Upstart Holdings Inc,549300WNB47JRNENIC75,Upstart Holdings Inc,91680M107,US91680M1071,UPST,408,NS,USD,12778.56,0.92,Long,EC,CORP,US,N,1,N,N,N
V,Visa Inc,549300JZ4OKEHW3DPJ59,Visa Inc,92826C839,US92826C8394,V,408,NS,USD,133252.8,9.59,Long,EC,CORP,US,N,1,N,N,N
WEX,WEX Inc,T9M5IGROL1TL1G5OV478,WEX Inc,96208T104,US96208T1043,WEX,132,NS,USD,17166.6,1.24,Long,EC,CORP,US,N,1,N,N,N
WLTH,Wealthfront Corp,254900H4LJLUHGFJYM32,Wealthfront Corp,947002101,US9470021018,WLTH,924,NS,USD,7595.28,0.55,Long,EC,CORP,US,N,1,N,N,N
WU,Western Union Co/The,28ID94QU1140NC23S047,Western Union Co/The,959802109,US9598021098,WU,1644,NS,USD,11655.96,0.84,Long,EC,CORP,US,N,1,N,N,N
XYZ,Block Inc,549300OHIIUWSTIZME52,Block Inc,852234103,US8522341036,XYZ,564,NS,USD,41211.48,2.97,Long,EC,CORP,US,N,1,N,N,N
