holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
MATX,Matson Inc,549300OI5H3Y0I9I4I12,Matson Inc,57686G105,US57686G1058,MATX,120,NS,USD,23619.6,1.47,Long,EC,CORP,US,N,1,N,N,N
MRTN,Marten Transport Ltd,N/A,Marten Transport Ltd,573075108,US5730751089,MRTN,552,NS,USD,9339.84,0.58,Long,EC,CORP,US,N,1,N,N,N
NSC,Norfolk Southern Corp,54930036C8MWP850MI84,Norfolk Southern Corp,655844108,US6558441084,NSC,228,NS,USD,69350.76,4.31,Long,EC,CORP,US,N,1,N,N,N
ODFL,Old Dominion Freight Line Inc,5299009TWK32WE417T96,Old Dominion Freight Line Inc,679580100,US6795801009,ODFL,264,NS,USD,57953.28,3.60,Long,EC,CORP,US,N,1,N,N,N
PCAR,PACCAR Inc,KDTEY8BWE486IKZ3CC07,PACCAR Inc,693718108,US6937181088,PCAR,647,NS,USD,77717.64,4.83,Long,EC,CORP,US,N,1,N,N,N
R,Ryder System Inc,ZXJ6Y2OSPZXIVGRILD15,Ryder System Inc,783549108,US7835491082,R,96,NS,USD,25445.76,1.58,Long,EC,CORP,US,N,1,N,N,N
RAIL,FreightCar America Inc,254900UEML23YM2EQB31,FreightCar America Inc,357023100,US3570231007,RAIL,420,NS,USD,3864,0.24,Long,EC,CORP,US,N,1,N,N,N
RLGT,Radiant Logistics Inc,549300HWCW2HBOG4GN20,Radiant Logistics Inc,75025X100,US75025X1000,RLGT,600,NS,USD,5454,0.34,Long,EC,CORP,US,N,1,N,N,N
RXO,RXO Inc,549300KL8CA6GP8XPM30,RXO Inc,74982T103,US74982T1034,RXO,720,NS,USD,18590.4,1.16,Long,EC,CORP,US,N,1,N,N,N
SAIA,Saia Inc,549300WNPG4N9GBOYB29,Saia Inc,78709Y105,US78709Y1055,SAIA,68,NS,USD,29651.4,1.84,Long,EC,CORP,US,N,1,N,N,N
SNDR,Schneider National Inc,529900V6GZ6G6E3BLV72,Schneider National Inc,80689H102,US80689H1023,SNDR,696,NS,USD,24687.12,1.53,Long,EC,CORP,US,N,1,N,N,N
TEX,Terex Corp,YAWJZJYEQ7M1SYMOS462,Terex Corp,880779103,US8807791038,TEX,384,NS,USD,26472.96,1.65,Long,EC,CORP,US,N,1,N,N,N
TFII,TFI International Inc,5493007R9W7KO7SJN678,TFI International Inc,87241L109,CA87241L1094,TFII,192,NS,USD,28195.2,1.75,Long,EC,CORP,CA,N,1,N,N,N
TRN,Trinity Industries Inc,R1JB4KXN77XFCXOQKV49,Trinity Industries Inc,896522109,US8965221091,TRN,456,NS,USD,16019.28,1.00,Long,EC,CORP,US,N,1,N,N,N
UNP,Union Pacific Corp,549300LMMRSZZCZ8CL11,Union Pacific Corp,907818108,US9078181081,UNP,456,NS,USD,118518.96,7.37,Long,EC,CORP,US,N,1,N,N,N
UPS,United Parcel Service Inc,D01LMJZU09ULLNCY6Z23,United Parcel Service Inc,911312106,US9113121068,UPS,696,NS,USD,74639.04,4.64,Long,EC,CORP,US,N,1,N,N,N
WAB,Westinghouse Air Brake Technol,06BTX5UWZD0GQ5N5Y745,Westinghouse Air Brake Technologies Corp,929740108,US9297401088,WAB,240,NS,USD,66420,4.13,Long,EC,CORP,US,N,1,N,N,N
WERN,Werner Enterprises Inc,549300P6XRGOCHHJST37,Werner Enterprises Inc,950755108,US9507551086,WERN,545,NS,USD,22268.7,1.38,Long,EC,CORP,US,N,1,N,N,N
WNC,Wabash National Corp,5299004ZAWHQZI5XO485,Wabash National Corp,929566107,US9295661071,WNC,624,NS,USD,7525.44,0.47,Long,EC,CORP,US,N,1,N,N,N
XPO,XPO Inc,54930096DB9LCLPN7H13,XPO Inc,983793100,US9837931008,XPO,229,NS,USD,46072.51,2.86,Long,EC,CORP,US,N,1,N,N,N
ZIM,ZIM Integrated Shipping Servic,21380089EIJRELKAIL21,ZIM Integrated Shipping Services Ltd,N/A,IL0065100930,ZIM,624,NS,USD,15768.48,0.98,Long,EC,CORP,IL,N,1,N,N,N
